1	2
2	2
3	2
4	2
5	1
6	4
7	4
8	2
9	3
10	1
11	3
12	1
13	3
14	3
15	3
16	1
17	1
18	3
19	3
20	3
21	3
22	4
23	1
24	4
25	4
26	2
27	1
28	2
29	1
30	4
31	3
32	2
33	1
34	1
35	3
36	1
37	2
38	1
39	3
40	2
41	4
42	1
43	1
44	3
45	2
46	2
47	2
48	2
49	2
50	4
51	4
52	2
53	3
54	1
55	1
56	1
57	4
58	4
59	3
60	3
61	3
62	4
63	4
64	4
65	3
66	2
67	4
68	2
69	2
70	4
71	4
72	2
73	3
74	1
75	1
76	2
77	1
78	1
79	4
80	4
81	1
82	3
83	2
84	3
85	1
86	2
87	3
88	4
89	2
90	2
91	1
92	2
93	3
94	3
95	4
96	3
97	3
98	2
99	3
100	3
101	3
102	1
103	4
104	3
105	1
106	2
107	1
108	1
109	4
110	2
111	4
112	4
113	3
114	2
115	4
116	4
117	1
118	1
119	4
120	4
121	1
122	3
123	4
124	4
125	4
126	1
127	2
128	2
