1	2
1	12
1	15
1	28
1	46
1	47
1	52
1	66
1	69
1	72
1	73
1	78
1	93
1	106
1	107
1	114
2	1
2	3
2	4
2	69
2	76
2	78
2	81
2	85
2	87
2	89
2	90
2	93
2	110
2	114
2	115
2	128
3	2
3	17
3	26
3	28
3	38
3	46
3	51
3	63
3	75
3	86
3	89
3	90
3	92
3	104
3	106
3	127
4	2
4	25
4	26
4	35
4	45
4	48
4	57
4	67
4	69
4	93
4	98
4	109
4	110
4	119
4	127
4	128
5	7
5	14
5	21
5	22
5	27
5	36
5	42
5	61
5	74
5	77
5	81
5	91
5	107
5	111
5	121
5	124
6	36
6	38
6	41
6	45
6	49
6	51
6	62
6	70
6	79
6	95
6	106
6	109
6	112
6	120
6	121
6	124
7	5
7	25
7	52
7	57
7	62
7	63
7	64
7	98
7	103
7	105
7	107
7	109
7	111
7	112
7	117
7	125
8	24
8	27
8	29
8	37
8	46
8	47
8	48
8	68
8	72
8	89
8	100
8	102
8	106
8	110
8	113
8	127
9	11
9	14
9	30
9	38
9	44
9	52
9	53
9	57
9	65
9	68
9	87
9	96
9	97
9	101
9	103
9	104
10	16
10	17
10	18
10	27
10	29
10	33
10	44
10	54
10	59
10	81
10	82
10	93
10	101
10	105
10	107
10	118
11	9
11	13
11	18
11	19
11	30
11	32
11	35
11	36
11	39
11	53
11	88
11	99
11	100
11	102
11	122
11	128
12	1
12	17
12	26
12	36
12	37
12	43
12	54
12	60
12	74
12	78
12	102
12	108
12	113
12	117
12	121
12	123
13	11
13	14
13	19
13	27
13	53
13	73
13	84
13	86
13	92
13	97
13	99
13	106
13	108
13	113
13	121
13	122
14	5
14	9
14	13
14	15
14	18
14	39
14	44
14	57
14	67
14	76
14	82
14	84
14	99
14	118
14	120
14	125
15	1
15	14
15	16
15	27
15	31
15	54
15	59
15	60
15	61
15	86
15	92
15	93
15	94
15	96
15	97
15	110
16	10
16	15
16	45
16	54
16	55
16	64
16	67
16	74
16	91
16	92
16	101
16	108
16	109
16	117
16	118
16	126
17	3
17	10
17	12
17	34
17	43
17	49
17	56
17	71
17	78
17	89
17	91
17	95
17	108
17	118
17	120
17	126
18	10
18	11
18	14
18	20
18	21
18	28
18	51
18	59
18	61
18	81
18	99
18	100
18	106
18	109
18	113
18	122
19	11
19	13
19	21
19	29
19	35
19	60
19	68
19	76
19	82
19	85
19	96
19	97
19	100
19	101
19	115
19	123
20	18
20	30
20	38
20	39
20	42
20	44
20	53
20	59
20	60
20	63
20	77
20	82
20	84
20	87
20	101
20	119
21	5
21	18
21	19
21	32
21	35
21	39
21	58
21	73
21	79
21	87
21	90
21	93
21	100
21	109
21	113
21	116
22	5
22	28
22	39
22	57
22	63
22	65
22	66
22	71
22	80
22	83
22	96
22	109
22	119
22	120
22	123
22	124
23	25
23	28
23	31
23	33
23	36
23	38
23	42
23	54
23	56
23	60
23	64
23	70
23	83
23	85
23	103
23	105
24	8
24	35
24	41
24	42
24	50
24	58
24	61
24	67
24	76
24	90
24	95
24	97
24	111
24	112
24	116
24	119
25	4
25	7
25	23
25	44
25	50
25	57
25	58
25	71
25	78
25	79
25	100
25	103
25	105
25	115
25	120
25	124
26	3
26	4
26	12
26	32
26	45
26	52
26	62
26	68
26	69
26	72
26	81
26	83
26	92
26	93
26	110
26	113
27	5
27	8
27	10
27	13
27	15
27	33
27	35
27	43
27	55
27	56
27	57
27	60
27	77
27	78
27	91
27	127
28	1
28	3
28	18
28	22
28	23
28	45
28	49
28	62
28	75
28	89
28	90
28	98
28	101
28	122
28	127
28	128
29	8
29	10
29	19
29	33
29	55
29	56
29	63
29	74
29	85
29	91
29	95
29	99
29	105
29	121
29	124
29	126
30	9
30	11
30	20
30	37
30	41
30	48
30	58
30	62
30	63
30	64
30	81
30	84
30	103
30	119
30	120
30	125
31	15
31	23
31	39
31	41
31	50
31	54
31	65
31	72
31	73
31	80
31	87
31	93
31	94
31	96
31	100
31	113
32	11
32	21
32	26
32	33
32	37
32	40
32	59
32	69
32	77
32	79
32	83
32	86
32	96
32	106
32	114
32	127
33	10
33	23
33	27
33	29
33	32
33	43
33	48
33	50
33	54
33	66
33	68
33	80
33	91
33	102
33	105
33	124
34	17
34	39
34	43
34	55
34	69
34	70
34	74
34	77
34	78
34	85
34	98
34	99
34	100
34	102
34	122
34	126
35	4
35	11
35	19
35	21
35	24
35	27
35	43
35	49
35	59
35	60
35	61
35	69
35	73
35	84
35	94
35	112
36	5
36	6
36	11
36	12
36	23
36	38
36	48
36	72
36	74
36	81
36	83
36	91
36	108
36	110
36	117
36	118
37	8
37	12
37	30
37	32
37	44
37	45
37	48
37	52
37	69
37	86
37	91
37	92
37	101
37	102
37	110
37	127
38	3
38	6
38	9
38	20
38	23
38	36
38	42
38	54
38	55
38	56
38	77
38	78
38	94
38	95
38	98
38	121
39	11
39	14
39	20
39	21
39	22
39	31
39	34
39	48
39	61
39	62
39	68
39	74
39	84
39	87
39	96
39	104
40	32
40	41
40	43
40	47
40	52
40	55
40	61
40	66
40	68
40	85
40	86
40	89
40	90
40	101
40	106
40	128
41	6
41	24
41	30
41	31
41	40
41	54
41	57
41	64
41	71
41	77
41	79
41	83
41	88
41	104
41	112
41	123
42	5
42	20
42	23
42	24
42	38
42	53
42	54
42	62
42	74
42	79
42	94
42	103
42	107
42	117
42	118
42	121
43	12
43	17
43	27
43	33
43	34
43	35
43	40
43	47
43	48
43	70
43	75
43	105
43	107
43	108
43	121
43	128
44	9
44	10
44	14
44	20
44	25
44	37
44	51
44	57
44	65
44	71
44	82
44	87
44	94
44	96
44	122
44	125
45	4
45	6
45	16
45	26
45	28
45	37
45	48
45	49
45	56
45	67
45	86
45	90
45	98
45	107
45	117
45	128
46	1
46	3
46	8
46	49
46	52
46	53
46	56
46	68
46	72
46	76
46	81
46	82
46	89
46	92
46	97
46	122
47	1
47	8
47	40
47	43
47	49
47	59
47	60
47	66
47	68
47	76
47	83
47	84
47	100
47	104
47	106
47	114
48	4
48	8
48	30
48	33
48	36
48	37
48	39
48	43
48	45
48	52
48	65
48	66
48	69
48	83
48	89
48	120
49	6
49	17
49	28
49	35
49	45
49	46
49	47
49	51
49	52
49	76
49	83
49	88
49	89
49	90
49	95
49	98
50	24
50	25
50	31
50	33
50	57
50	62
50	68
50	70
50	80
50	87
50	88
50	98
50	115
50	116
50	119
50	127
51	3
51	6
51	18
51	44
51	49
51	57
51	63
51	67
51	70
51	71
51	74
51	80
51	103
51	120
51	125
51	126
52	1
52	7
52	9
52	26
52	37
52	40
52	46
52	48
52	49
52	61
52	68
52	79
52	97
52	98
52	103
52	106
53	9
53	11
53	13
53	20
53	42
53	46
53	60
53	65
53	80
53	85
53	99
53	100
53	105
53	113
53	122
53	125
54	10
54	12
54	15
54	16
54	23
54	31
54	33
54	38
54	41
54	42
54	57
54	58
54	72
54	75
54	78
54	116
55	16
55	27
55	29
55	34
55	38
55	40
55	56
55	75
55	96
55	97
55	99
55	105
55	107
55	110
55	124
55	126
56	17
56	23
56	27
56	29
56	38
56	45
56	46
56	55
56	65
56	75
56	78
56	85
56	87
56	90
56	106
56	124
57	4
57	7
57	9
57	14
57	22
57	25
57	27
57	41
57	44
57	50
57	51
57	54
57	67
57	109
57	111
57	117
58	21
58	24
58	25
58	30
58	54
58	60
58	64
58	79
58	83
58	88
58	108
58	111
58	115
58	116
58	117
58	124
59	10
59	15
59	18
59	20
59	32
59	35
59	47
59	65
59	71
59	73
59	75
59	78
59	82
59	93
59	94
59	104
60	12
60	15
60	19
60	20
60	23
60	27
60	35
60	47
60	53
60	58
60	65
60	82
60	94
60	96
60	97
60	118
61	5
61	15
61	18
61	24
61	35
61	39
61	40
61	52
61	65
61	79
61	84
61	88
61	94
61	99
61	104
61	113
62	6
62	7
62	26
62	28
62	30
62	39
62	42
62	50
62	80
62	88
62	94
62	95
62	103
62	104
62	115
62	120
63	3
63	7
63	20
63	22
63	29
63	30
63	51
63	64
63	67
63	69
63	70
63	79
63	108
63	115
63	116
63	118
64	7
64	16
64	23
64	30
64	41
64	58
64	63
64	67
64	81
64	86
64	95
64	102
64	108
64	116
64	123
64	124
65	9
65	22
65	31
65	44
65	48
65	53
65	56
65	59
65	60
65	61
65	77
65	78
65	82
65	87
65	91
65	96
66	1
66	22
66	33
66	40
66	47
66	48
66	69
66	84
66	92
66	98
66	107
66	110
66	114
66	119
66	125
66	127
67	4
67	14
67	16
67	24
67	45
67	51
67	57
67	63
67	64
67	71
67	75
67	91
67	95
67	109
67	110
67	120
68	8
68	9
68	19
68	26
68	33
68	39
68	40
68	46
68	47
68	50
68	52
68	72
68	76
68	86
68	111
68	116
69	1
69	2
69	4
69	26
69	32
69	34
69	35
69	37
69	48
69	63
69	66
69	77
69	83
69	97
69	120
69	123
70	6
70	23
70	34
70	43
70	50
70	51
70	63
70	79
70	94
70	95
70	102
70	109
70	118
70	119
70	123
70	127
71	17
71	22
71	25
71	41
71	44
71	51
71	59
71	67
71	76
71	88
71	94
71	115
71	116
71	123
71	125
71	126
72	1
72	8
72	26
72	31
72	36
72	46
72	54
72	68
72	75
72	76
72	82
72	86
72	89
72	92
72	115
72	121
73	1
73	13
73	21
73	31
73	35
73	59
73	82
73	93
73	94
73	101
73	106
73	111
73	113
73	121
73	124
73	126
74	5
74	12
74	16
74	29
74	34
74	36
74	39
74	42
74	51
74	81
74	82
74	86
74	92
74	102
74	107
74	114
75	3
75	28
75	43
75	54
75	55
75	56
75	59
75	67
75	72
75	78
75	81
75	85
75	103
75	108
75	117
75	126
76	2
76	14
76	19
76	24
76	46
76	47
76	49
76	68
76	71
76	72
76	87
76	92
76	105
76	106
76	114
76	127
77	5
77	20
77	27
77	32
77	34
77	38
77	41
77	65
77	69
77	81
77	100
77	102
77	108
77	111
77	118
77	121
78	1
78	2
78	12
78	17
78	25
78	27
78	34
78	38
78	54
78	56
78	59
78	65
78	75
78	85
78	97
78	105
79	6
79	21
79	25
79	32
79	41
79	42
79	52
79	58
79	61
79	63
79	70
79	83
79	88
79	111
79	118
79	125
80	22
80	31
80	33
80	50
80	51
80	53
80	62
80	88
80	89
80	92
80	95
80	103
80	104
80	106
80	112
80	119
81	2
81	5
81	10
81	18
81	26
81	30
81	36
81	46
81	64
81	74
81	75
81	77
81	85
81	91
81	92
81	117
82	10
82	14
82	19
82	20
82	44
82	46
82	59
82	60
82	65
82	72
82	73
82	74
82	84
82	101
82	114
82	123
83	22
83	23
83	26
83	32
83	36
83	41
83	47
83	48
83	49
83	58
83	69
83	79
83	90
83	96
83	114
83	128
84	13
84	14
84	20
84	30
84	35
84	39
84	47
84	61
84	66
84	82
84	91
84	99
84	101
84	104
84	110
84	112
85	2
85	19
85	23
85	29
85	34
85	40
85	53
85	56
85	75
85	78
85	81
85	90
85	101
85	102
85	107
85	108
86	3
86	13
86	15
86	32
86	37
86	40
86	45
86	64
86	68
86	72
86	74
86	98
86	114
86	116
86	126
86	127
87	2
87	9
87	20
87	21
87	31
87	39
87	44
87	50
87	56
87	65
87	76
87	94
87	101
87	113
87	116
87	118
88	11
88	41
88	49
88	50
88	58
88	61
88	62
88	71
88	79
88	80
88	89
88	109
88	111
88	119
88	122
88	126
89	2
89	3
89	8
89	17
89	28
89	40
89	46
89	48
89	49
89	72
89	80
89	88
89	95
89	96
89	108
89	115
90	2
90	3
90	21
90	24
90	28
90	40
90	45
90	49
90	56
90	83
90	85
90	110
90	115
90	125
90	127
90	128
91	5
91	16
91	17
91	27
91	29
91	33
91	36
91	37
91	65
91	67
91	81
91	84
91	104
91	118
91	121
91	123
